id,direct_score,direct_pass,cot_score,cot_pass,plan_score,plan_pass,decompose_score,decompose_pass,expert_score,expert_pass,reviewer_score,reviewer_pass,simple_score,simple_pass,careful_score,careful_pass,efficient_score,efficient_pass,tdd_score,tdd_pass,defensive_score,defensive_pass,typed_score,typed_pass,probe_selected_style,probe_selected_pass,random_selected_pass,oracle_pass
261,-0.454794704914093,False,-0.4125478267669678,False,-0.4757983088493347,False,-0.48857781291007996,False,-0.30166998505592346,False,-0.36241084337234497,True,-0.4165315628051758,True,-0.45738840103149414,False,-0.48458945751190186,True,-0.37834683060646057,False,-0.3968347907066345,False,-0.39420822262763977,True,expert,False,True,True
262,-0.3072252571582794,True,-0.221485435962677,True,-0.23098649084568024,True,-0.2882223129272461,True,-0.14328409731388092,True,-0.17988675832748413,True,-0.22070662677288055,True,-0.2501809597015381,True,-0.3001016080379486,True,-0.1936495453119278,True,-0.19763338565826416,True,-0.19435539841651917,False,expert,True,True,True
263,0.22967559099197388,True,0.254926472902298,True,0.2012690007686615,True,0.2067365050315857,True,0.3609570860862732,True,0.3345145285129547,True,0.31107088923454285,True,0.2522546350955963,True,0.22818401455879211,True,0.3136354982852936,True,0.30810782313346863,True,0.2808551788330078,True,expert,True,True,True
264,0.30872881412506104,True,0.2680985927581787,False,0.1833551824092865,False,0.17902830243110657,False,0.43837815523147583,False,0.3789253532886505,False,0.3175683617591858,True,0.25009864568710327,False,0.21698883175849915,False,0.2890355587005615,False,0.3351832330226898,False,0.27634361386299133,True,expert,False,False,True
265,-0.02268652617931366,False,0.007562771439552307,False,0.004453673958778381,False,-0.05332188308238983,False,0.10349312424659729,False,0.08135443925857544,True,0.04702465236186981,True,-0.0013238489627838135,False,-0.015588849782943726,False,0.044039905071258545,True,0.059210315346717834,False,0.030174583196640015,True,expert,False,False,True
266,-0.1257387101650238,True,-0.07396937906742096,True,-0.14460863173007965,True,-0.14055296778678894,True,0.047473371028900146,True,0.010144174098968506,True,-0.058601126074790955,True,-0.10073097050189972,True,-0.15800799429416656,True,-0.04002098739147186,True,-0.03366388380527496,True,-0.06157085299491882,True,expert,True,True,True
267,-0.07012900710105896,True,0.00781741738319397,True,0.002741187810897827,True,-0.002003803849220276,True,0.11999562382698059,True,0.11305022239685059,True,0.053640544414520264,True,0.000660628080368042,True,0.018760263919830322,True,0.09575077891349792,True,0.06796737015247345,True,0.08040225505828857,True,expert,True,True,True
268,-0.07586383819580078,False,-0.02127164602279663,False,-0.12545861303806305,False,-0.0772298276424408,False,0.0765860378742218,False,0.06784456968307495,False,-0.03250926733016968,False,-0.08705335855484009,False,-0.16345757246017456,False,0.030198678374290466,False,-0.017687827348709106,False,0.03258809447288513,False,expert,False,False,False
269,0.4877491891384125,True,0.5084418058395386,True,0.4274522066116333,True,0.45091643929481506,True,0.7060663104057312,True,0.6082881689071655,True,0.5872490406036377,True,0.5178085565567017,True,0.5259079337120056,True,0.5526970624923706,True,0.5846196413040161,True,0.5286499857902527,True,expert,True,True,True
270,-0.08868435025215149,False,-0.05582140386104584,False,-0.11029766499996185,False,-0.07909224927425385,True,0.020179972052574158,False,0.0030208826065063477,False,-0.026167169213294983,False,-0.05272413790225983,False,-0.09558124840259552,False,0.03576323390007019,False,-0.011810481548309326,False,0.017948508262634277,False,tdd,False,False,True
271,-0.2712654769420624,True,-0.24467086791992188,True,-0.2888047397136688,True,-0.22956085205078125,True,-0.19562047719955444,True,-0.1926659345626831,True,-0.2592308819293976,True,-0.30413851141929626,True,-0.3403025269508362,True,-0.13593311607837677,True,-0.23452280461788177,True,-0.1890895813703537,True,tdd,True,True,True
272,-0.13312271237373352,True,-0.056177690625190735,True,-0.10657928138971329,True,-0.11602908372879028,True,0.039216041564941406,True,-0.023834526538848877,True,-0.04368768632411957,True,-0.08138178288936615,True,-0.1272420883178711,True,-0.030011430382728577,True,-0.049121707677841187,True,-0.0319209098815918,True,expert,True,True,True
273,-0.334392249584198,True,-0.29098933935165405,True,-0.36690187454223633,True,-0.33377212285995483,True,-0.17042729258537292,True,-0.22161385416984558,True,-0.2616344690322876,True,-0.29975441098213196,True,-0.3449823558330536,True,-0.22746461629867554,True,-0.25384706258773804,True,-0.24724461138248444,True,expert,True,True,True
274,-0.3517235517501831,False,-0.3648683428764343,True,-0.3561277985572815,False,-0.37525326013565063,True,-0.2734038233757019,False,-0.27906474471092224,False,-0.33580949902534485,False,-0.39007508754730225,False,-0.38846445083618164,True,-0.248122900724411,True,-0.3251465857028961,False,-0.3088494837284088,True,tdd,True,False,True
275,0.3463861346244812,False,0.3712783455848694,False,0.31358563899993896,False,0.3204275071620941,False,0.47864165902137756,False,0.4415910542011261,False,0.4114207625389099,False,0.3537049889564514,False,0.35772180557250977,False,0.3947126269340515,False,0.4250468313694,False,0.3865092098712921,False,expert,False,False,False
276,-0.12274317443370819,False,-0.0937870666384697,False,-0.19904395937919617,False,-0.16497039794921875,False,0.016209706664085388,False,-0.029176324605941772,False,-0.06741651892662048,False,-0.12930327653884888,False,-0.13587377965450287,False,-0.06305055320262909,False,-0.0607074499130249,False,-0.08587612211704254,False,expert,False,False,False
277,-0.2943057417869568,False,-0.22260363399982452,False,-0.27989137172698975,False,-0.28838181495666504,False,-0.1145847737789154,False,-0.1421329379081726,False,-0.17817813158035278,False,-0.24198530614376068,False,-0.2750793695449829,False,-0.1873914897441864,False,-0.18767745792865753,False,-0.2162325531244278,False,expert,False,False,False
278,-0.3113854229450226,True,-0.33949291706085205,True,-0.35538479685783386,True,-0.3707396388053894,True,-0.2340642511844635,True,-0.25459885597229004,False,-0.31806042790412903,True,-0.384921133518219,False,-0.39040184020996094,False,-0.24289986491203308,True,-0.3076859414577484,False,-0.278957724571228,False,expert,True,False,True
279,-0.19793520867824554,False,-0.09667438268661499,False,-0.11543650925159454,False,-0.12135173380374908,False,0.011455252766609192,False,-0.003866344690322876,False,-0.09088590741157532,True,-0.14570239186286926,False,-0.1561167687177658,False,-0.019018948078155518,False,-0.08284622430801392,False,-0.03824359178543091,False,expert,False,False,True
280,-0.2876186668872833,True,-0.19818554818630219,True,-0.1846162974834442,True,-0.23855692148208618,True,-0.10778848826885223,True,-0.14541885256767273,True,-0.19644850492477417,True,-0.23525694012641907,True,-0.27243176102638245,True,-0.14382684230804443,True,-0.17802268266677856,True,-0.13888069987297058,True,expert,True,True,True
281,0.5292671918869019,True,0.5575016736984253,True,0.5001710057258606,True,0.4866102337837219,True,0.6560367345809937,True,0.6604945659637451,True,0.6052145957946777,True,0.54122394323349,True,0.5192100405693054,True,0.5584573745727539,True,0.6030060648918152,True,0.5351425409317017,True,reviewer,True,True,True
282,0.4592810869216919,True,0.5218903422355652,True,0.41773873567581177,True,0.44337549805641174,True,0.6585822701454163,True,0.5830484628677368,True,0.5677083134651184,True,0.504909873008728,True,0.4831932783126831,True,0.5375753045082092,True,0.5711525678634644,True,0.514704167842865,True,expert,True,True,True
283,0.2914007008075714,False,0.3768080472946167,True,0.3508942723274231,False,0.3523736298084259,True,0.4965321123600006,False,0.4886971712112427,False,0.4373094141483307,False,0.3791730999946594,False,0.392148494720459,False,0.45232540369033813,False,0.4380001425743103,False,0.4390714168548584,False,expert,False,False,True
284,0.37538203597068787,True,0.33277690410614014,True,0.3141467273235321,True,0.28399813175201416,True,0.4515101909637451,True,0.4028904438018799,True,0.36302676796913147,True,0.30485430359840393,True,0.3040122091770172,True,0.39749380946159363,True,0.3770347535610199,True,0.35364311933517456,True,expert,True,True,True
285,0.1407049596309662,False,0.18501365184783936,False,0.06571388244628906,True,0.11433252692222595,True,0.3234972655773163,False,0.23790445923805237,False,0.21255230903625488,False,0.15896186232566833,False,0.11906734108924866,True,0.19052305817604065,False,0.2134687304496765,False,0.1408202350139618,True,expert,False,False,True
286,-0.6360625624656677,False,-0.5565078258514404,False,-0.664995014667511,False,-0.5863826870918274,False,-0.44412457942962646,False,-0.5087224841117859,False,-0.5375850200653076,False,-0.5606957674026489,False,-0.5732911229133606,False,-0.5065003037452698,False,-0.5116256475448608,False,-0.5385153889656067,False,expert,False,False,False
287,-0.12126412987709045,True,-0.003497287631034851,False,-0.018632367253303528,True,-0.022024407982826233,True,0.057874858379364014,True,0.08813059329986572,True,-0.0044841766357421875,True,-0.05744743347167969,True,-0.0660356730222702,False,0.0574558824300766,True,0.005179703235626221,False,0.042425841093063354,True,reviewer,True,False,True
